id,aspect,opinion,sentiment,category
276,braking,non-linear,neg,handling
276,car,not the sharpest knife in the drawer,neg,handling
276,car,not race car,pos,handling
276,balance,fine for GT,pos,handling
276,steering,fine for GT,pos,handling
276,braking,fine for GT,pos,handling
276,looks,Aston Martin better looking than this,neg,quality-aesthetic
276,Porsche 911,better performance,neg,performance
276,BMW 6 50,better exhaust note,neg,performance
276,SL,does everything,pos,general-information
276,top cover,stupid,neg,exterior-features
276,technology,so much,pos,interior-features
276,-,-,-,unknown
276,seats,heated,pos,comfort
276,seats,cooled,pos,comfort
276,air scarf,blow gentle breeze,pos,comfort
276,car,every creature comfort,pos,comfort
276,Magic sky Control,biggest party trick,pos,interior-features
276,sunroof,cool,pos,exterior-features
276,Mercedes-Benz,sign of power,pos,general-information
276,Mercedes-Benz,sign of wealth,pos,general-information
276,Mercedes-Benz,sign of prestige,pos,general-information
276,torque,huge smile,pos,performance
276,car seat,fast lane,pos,general-information
276,sound,better,pos,performance
276,sound,better than forsooth,pos,performance
277,price,least expensive SL,pos,cost
277,power,least powerful SL,neg,performance
277,-,-,-,unknown
277,-,-,-,unknown
277,engine,smallest,neg,performance
277,sport mode,faster than comfort mode,pos,handling
277,car,potentially slower than Mercedes,neg,performance
277,sport mode,faster than comfort mode,neu,handling
277,control,lot of different variables,pos,handling
277,exhaust note,changes,neu,performance
277,exhaust note,baffles open,pos,performance
277,exhaust note,changes,pos,performance
277,sound,better,pos,performance
277,sport mode,slower than comfort,neg,handling
277,SL,least luxurious,neg,quality-aesthetic
277,power,least powerful,neg,performance
277,options,stuffed full of,pos,cost
277,door,soft closed,pos,interior-features
277,roof,magic,pos,exterior-features
277,roof,transparent,pos,exterior-features
277,roof,transforms how much light comes into the cabin,pos,exterior-features
277,seats,massaging,pos,comfort
277,air scarf,wops warm air,pos,comfort
277,turbos,spool up,neu,performance
277,accelerations,mode have no direct impact,neu,performance
277,mile above sea level,slower,neg,performance
277,-,-,-,unknown
277,car,pretty darn luxurious,pos,quality-aesthetic
277,car,pretty darn fast,pos,performance
277,car,perfect for sweet 16 gift,pos,general-information
277,car,still fast,pos,performance
277,car,still safe,pos,safety
277,car,still fun to drive,pos,general-information
277,car,fast lane,pos,general-information
277,Mercedes,perfect sweet 16,pos,general-information
277,-,-,-,unknown
278,car,absolutely gorgeous,pos,quality-aesthetic
278,headlights,led accents,pos,quality-aesthetic
278,BMW,best accents,pos,quality-aesthetic
278,Mercedes-Benz accents,topped them all,pos,quality-aesthetic
278,drive,all wheel,neu,handling
278,tyres,summer,neu,exterior-features
278,tyres,absolutely useless in snow,neg,exterior-features
278,drive,all four wheels,neu,performance
278,sea level,faster,pos,performance
278,0 to 60 time,surprising,neu,performance
278,0 to 60 time,fast,pos,performance
278,control,unfortunately computer does more controlling of the vehicle,neg,user-experience
278,car,modern,pos,user-experience
278,torque,way stronger,pos,performance
278,sound,better,pos,performance
278,-,-,-,unknown
278,0 to 60 time,boring,neg,performance
278,0 to 60 time,identical,neu,performance
278,acceleration,fastest possible,pos,performance
278,gear shift,as quickly as possible,pos,handling
278,car,gives you all the beans in either mode,neu,handling
278,-,-,-,unknown
278,seatbelt,hands you like a butler,pos,user-experience
278,seatbelt,tightens when you start the engine,pos,user-experience
278,seatbelt,interesting,pos,user-experience
278,car,fast lane,pos,general-information
278,power allocation,cool,pos,performance
279,looks,badass,pos,quality-aesthetic
279,vehicle,vicious,pos,quality-aesthetic
279,-,-,-,unknown
279,engine,heavily heavily modified,pos,performance
279,engine,able to propel that weighs heavily on,pos,performance
279,weight,tons like God,neu,performance
279,car,like a scalded cat,pos,performance
279,traction control,really intrusive,neg,handling
279,traction control,problem,neg,handling
279,wheels,big,neu,exterior-features
279,wheels,do a lot more,pos,exterior-features
279,exterior design,lot more bulky,pos,quality-aesthetic
279,height,lower looking vehicle,neu,exterior-features
279,looks,blow through a border into another country very quickly,pos,performance
279,wheels,amazing,pos,exterior-features
279,wheels,beautiful,pos,exterior-features
279,wheels,fantastic,pos,exterior-features
279,height,a little low,neu,exterior-features
279,car,lot of street presence,pos,quality-aesthetic
279,looks,a bit more purposeful,pos,quality-aesthetic
279,steering,heavy,neg,handling
279,steering weight,okay,neu,handling
279,rear end,out a little bit,neu,exterior-features
279,-,-,-,unknown
279,exterior,gangster,pos,quality-aesthetic
279,engine,gangster,pos,performance
279,interior,boss,pos,interior-features
279,interior,one of the nicest,pos,interior-features
279,interior,outdone themselves,pos,interior-features
279,seats,most comfortable,pos,comfort
279,interior,fantastic place,pos,quality-aesthetic
279,interior,beautiful wood,pos,quality-aesthetic
279,interior,dark wood,pos,quality-aesthetic
279,leather,dark,neu,quality-aesthetic
279,interior,raised white stitching,neu,quality-aesthetic
279,head rest not put up,pain,neg,comfort
279,seating,honestly uncomfortable,neg,comfort
279,third row space,little bit,neg,comfort
279,third row space,not good enough for adult,neg,comfort
279,get in and out,terrified of hurting the seats,neg,comfort
279,car,was faster,pos,performance
279,sea level,second slower,neg,performance
279,car,"still really , really , really , really , really fast",pos,performance
279,car,quick,pos,performance
279,power,so much,pos,performance
279,weight,pretty much close,pos,performance
279,weight,heavier  than a lot of pickup trucks,pos,performance
279,weight,lot of meat,pos,performance
279,towing,just weird,pos,general-information
279,seats,fall down with a push of a button,pos,exterior-features
279,seats,do fall flat,pos,exterior-features
279,space,lot of extra underneath seats,pos,exterior-features
279,down storage,just an inflation kit,neu,exterior-features
279,down storage,great place to keep weapons,pos,exterior-features
279,utility,really does have,pos,exterior-features
279,comfort,ton of,pos,comfort
279,-,-,-,unknown
279,engine note,glorious,pos,performance
279,-,-,-,unknown
279,car,what a beast,pos,general-information
279,car,angry crossover SUV,pos,quality-aesthetic
279,car,too many solid things,pos,general-information
279,car,bigger,pos,general-information
279,car,better,pos,general-information
279,car,meaner,pos,quality-aesthetic
279,price,lot of money,neg,cost
279,-,-,-,unknown
279,-,-,-,unknown
279,drive,a lot easier,pos,handling
279,weight,three tons,neu,general-information
279,corner,horrible done,neg,handling
279,car,beast,neg,general-information
279,purchase,like but realistically not buy,neg,general-information
279,size,too big,neg,general-information
279,size,too much,neg,general-information
279,purchase,would lease,pos,general-information
279,vehicle,awesome around the track,pos,handling
279,size,so big,neg,general-information
279,car,mean,neg,quality-aesthetic
280,Mercedes-Benz,brand new,pos,general-information
280,engine choices,new,pos,general-information
280,exterior styling,new,pos,quality-aesthetic
280,interior,new,pos,quality-aesthetic
280,-,-,-,unknown
280,looks,lot like S class,neu,quality-aesthetic
280,looks,baby s class strong family rememblance,neu,quality-aesthetic
280,aluminium,new,neu,quality-aesthetic
280,external panel,pretty much every aluminium,pos,quality-aesthetic
280,weight,lighter,pos,performance
280,torque,lot of,pos,performance
280,power,lot of,pos,performance
280,drive,all four wheels,neu,performance
280,Big Boy Twin Turbo,really good,pos,performance
280,horsepower,quite frankly phenomenal,pos,performance
280,C class,by far the most elegant,pos,quality-aesthetic
280,C class,nicest in my mind,pos,quality-aesthetic
280,BMW,little too austere,neg,quality-aesthetic
280,Audi,little long in the tooth,neg,quality-aesthetic
280,interior,elegant,pos,quality-aesthetic
280,interior,stylish,pos,quality-aesthetic
280,interior,soft,pos,quality-aesthetic
280,interior,looks expensive,pos,quality-aesthetic
280,interior,expensive,pos,quality-aesthetic
280,feels,a lot bigger,neu,handling
280,drives,a lot bigger,neu,handling
280,size,more of an e class than c class,neu,general-information
280,theme,more luxurious one,pos,quality-aesthetic
280,weight,lighter,pos,performance
280,size,bigger,neu,handling
280,back,lot more room,pos,comfort
280,back,four inches longer,pos,comfort
280,knee room,more,pos,comfort
280,legroom,more,pos,comfort
280,car,more of an eclass,pos,general-information
280,headroom,little bit tight,neg,comfort
280,sunroof,panoramic,pos,exterior-features
280,sunroof,cool,pos,exterior-features
280,turbo lag,little bit,neg,performance
280,torque,oh my gosh,pos,performance
280,torque,just kicks in,pos,performance
280,torque,feels phenomenal,pos,performance
280,size,lot bigger,neu,handling
280,car,doesnt feel agile,neg,handling
280,car,more of a touring,pos,handling
280,car,luxury,pos,quality-aesthetic
280,settings,obligatory,neu,handling
280,air suspension,works,pos,handling
280,horsepower,would like more in sports plus mode,neg,performance
280,safety features,full suite,pos,safety
280,drive itself,hit the brakes for you,pos,safety
280,drive itself,really cool stuff,pos,safety
280,steering,active,pos,safety
280,technology,sweet,pos,safety
280,-,-,-,unknown
280,design,characteristics from S class,pos,quality-aesthetic
280,car,something customers are looking for,pos,general-information
280,quality,different,neu,quality-aesthetic
280,fit,different,neu,quality-aesthetic
280,finish,different,neu,quality-aesthetic
280,drive,all wheel,neu,performance
280,drive version,interesting,pos,performance
280,car,luxurious,pos,quality-aesthetic
280,price,more expensive,neg,cost
280,touch pad,big news,pos,user-experience
280,command system,old Mercedes,neu,user-experience
280,command system,still works,neu,user-experience
280,screen,little bit bigger,pos,user-experience
280,touch pad,cross between an iPhone,pos,user-experience
280,system,nice,pos,user-experience
280,system,like,pos,user-experience
280,steering,electronic,neu,handling
280,steering,weighted nicely,pos,handling
280,steering,good sense of what wheels are doing,pos,handling
280,drive,push the car around confidently,pos,handling
280,slow road,poise,pos,handling
280,feels,rock solid,pos,handling
280,feels,on rails,pos,handling
280,steering wheel,love,pos,interior-features
280,receiving position,comfortable,pos,comfort
280,receiving position,sporty,pos,comfort
280,sound,impressed with how quiet,pos,comfort
280,sound,extra lengths to make it quiet,pos,comfort
280,camera on the roof,little bit of whistle,neu,comfort
280,power,lot of,pos,performance
280,sound,not a lot of,pos,performance
280,BMW,most luxurious,pos,quality-aesthetic
280,Audi A4,oldest,neg,general-information
280,Alexis I,size smaller,neu,general-information
280,Alexis I,much more nimble,pos,general-information
280,car,chocolate luxury flavour icecream,pos,quality-aesthetic
280,overall,very impressed,pos,general-information
280,car,best sense of German Automobiles,pos,general-information
280,weight,lighter than its predecessor,pos,general-information
280,-,-,-,unknown
280,handling,better,pos,handling
280,performance,better,pos,performance
280,fuel economy,increases,pos,performance
280,-,-,-,unknown
280,drive,very different,pos,handling
280,car,heavier,neu,handling
280,size,bigger,pos,general-information
280,weight,lighter,pos,performance
280,size,bigger,pos,general-information
280,looks,more handsome,pos,quality-aesthetic
280,weight,lighter,pos,performance
280,car,happy owning,pos,general-information
